axis,series,x,y
0,experiment_1a_baseline_agents.count_100 (n=100),285,1353
0,experiment_1a_baseline_agents.count_100 (n=100),290,1379
0,experiment_1a_baseline_agents.count_100 (n=100),295,1408
0,experiment_1a_baseline_agents.count_100 (n=100),300,1431
0,experiment_1a_baseline_agents.count_100 (n=100),305,1458
0,experiment_1a_baseline_agents.count_100 (n=100),310,1484
0,experiment_1a_baseline_agents.count_100 (n=100),315,1510
0,experiment_1a_baseline_agents.count_100 (n=100),320,1538
0,experiment_1a_baseline_agents.count_100 (n=100),325,1564
0,experiment_1a_baseline_agents.count_100 (n=100),330,1588
0,experiment_1a_baseline_agents.count_100 (n=100),335,1613
0,experiment_1a_baseline_agents.count_100 (n=100),340,1643
0,experiment_1a_baseline_agents.count_100 (n=100),345,1666
0,experiment_1a_baseline_agents.count_100 (n=100),350,1695
0,experiment_1a_baseline_agents.count_100 (n=100),355,1721
0,experiment_1a_baseline_agents.count_100 (n=100),360,1750
0,experiment_1a_baseline_agents.count_100 (n=100),365,1777
0,experiment_1a_baseline_agents.count_100 (n=100),370,1802
0,experiment_1a_baseline_agents.count_100 (n=100),375,1828
0,experiment_1a_baseline_agents.count_100 (n=100),380,1856
0,experiment_1a_baseline_agents.count_100 (n=100),385,1884
0,experiment_1a_baseline_agents.count_100 (n=100),390,1911
0,experiment_1a_baseline_agents.count_100 (n=100),395,1935
0,experiment_1a_baseline_agents.count_100 (n=100),400,1962
0,experiment_1a_baseline_agents.count_100 (n=100),405,1991
0,experiment_1a_baseline_agents.count_100 (n=100),410,2018
0,experiment_1a_baseline_agents.count_100 (n=100),415,2042
0,experiment_1a_baseline_agents.count_100 (n=100),420,2070
0,experiment_1a_baseline_agents.count_100 (n=100),425,2096
0,experiment_1a_baseline_agents.count_100 (n=100),430,2122
0,experiment_1a_baseline_agents.count_100 (n=100),435,2150
0,experiment_1a_baseline_agents.count_100 (n=100),440,2176
0,experiment_1a_baseline_agents.count_100 (n=100),445,2202
0,experiment_1a_baseline_agents.count_100 (n=100),450,2232
0,experiment_1a_baseline_agents.count_100 (n=100),455,2259
0,experiment_1a_baseline_agents.count_100 (n=100),460,2281
0,experiment_1a_baseline_agents.count_100 (n=100),465,2309
0,experiment_1a_baseline_agents.count_100 (n=100),470,2337
0,experiment_1a_baseline_agents.count_100 (n=100),475,2364
0,experiment_1a_baseline_agents.count_100 (n=100),480,2389
0,experiment_1a_baseline_agents.count_100 (n=100),485,2417
0,experiment_1a_baseline_agents.count_100 (n=100),490,2444
0,experiment_1a_baseline_agents.count_100 (n=100),495,2469
0,experiment_1a_baseline_agents.count_100 (n=100),500,2497
